17:40:40.898 [main]INFO  HomePage - Navigating to: [https://ecommerce-playground.lambdatest.io/]
17:42:52.921 [main]INFO  TestUtils - Cleared text for : [[[ChromeDriver: chrome on windows (9d70b3bb50332339dbed7357ee8e2ae9)] -> xpath: /html//input[@id='input-password']]]
17:42:52.964 [main]INFO  TestUtils - Entering text for element: [[[ChromeDriver: chrome on windows (9d70b3bb50332339dbed7357ee8e2ae9)] -> xpath: /html//input[@id='input-password']]] Text is :[1234567889]
17:42:53.038 [main]INFO  TestUtils - Clicking On Element: [[[ChromeDriver: chrome on windows (9d70b3bb50332339dbed7357ee8e2ae9)] -> xpath: /html//div[@id='content']//form[@action='https://ecommerce-playground.lambdatest.io/index.php?route=account/login']/input[@value='Login']]]
17:42:54.704 [main]INFO  TestUtils - Test Paused : [1] Seconds
17:42:55.717 [main]INFO  TestUtils - Validating URL: https://ecommerce-playground.lambdatest.io/index.php?route=account/account
17:42:55.843 [main]INFO  CustomUtils - Click on [My Account] from User Menu
17:42:55.951 [main]INFO  CustomUtils - Click on [Edit Account] from User Menu
17:42:56.043 [main]INFO  CustomUtils - Click on [Password] from User Menu
17:42:56.145 [main]INFO  CustomUtils - Click on [Address Book] from User Menu
17:42:56.254 [main]INFO  CustomUtils - Click on [Wish List] from User Menu
17:42:56.374 [main]INFO  CustomUtils - Click on [Notification] from User Menu
17:42:56.505 [main]INFO  CustomUtils - Click on [Order History] from User Menu
17:42:56.632 [main]INFO  CustomUtils - Click on [Downloads] from User Menu
17:42:56.768 [main]INFO  CustomUtils - Click on [Recurring payments] from User Menu
17:42:56.895 [main]INFO  CustomUtils - Click on [Reward Points] from User Menu
17:42:57.042 [main]INFO  CustomUtils - Click on [Returns] from User Menu
17:42:57.186 [main]INFO  CustomUtils - Click on [Transactions] from User Menu
17:42:57.311 [main]INFO  CustomUtils - Click on [Newsletter] from User Menu
17:42:57.456 [main]INFO  CustomUtils - Click on [Logout] from User Menu
17:42:57.580 [main]INFO  TestUtils - Test Paused : [2] Seconds
